Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,ALQUILER ABRIL 2025,GASTOS VARIOS,,"$ 296.460,00",10/04/2025,10/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,1153,COMP. LIQ. FACTURAS DE ,,"$ 694.540,00",11/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002938,FACTURA DE SERVICIOS,,"$ 694.540,00",01/05/2025,31/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1187,COMP. LIQ. FACTURAS DE ,,"$ 694.540,00",13/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,MAYO 2025,GASTOS VARIOS,,"$ 296.460,00",13/05/2025,13/05/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,00003-00002971,FACTURA DE SERVICIOS,,"$ 694.540,00",01/06/2025,01/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1226,COMP. LIQ. FACTURAS DE ,,"$ 694.540,00",10/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,JUNIO 2025,GASTOS VARIOS,,"$ 296.460,00",10/06/2025,10/06/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,00003-00003003,FACTURA DE SERVICIOS,,"$ 694.540,00",01/07/2025,31/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1386,COMP. LIQ. FACTURAS DE ,,"$ 694.540,00",08/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,JULIO 2025,GASTOS VARIOS,,"$ 296.460,00",14/07/2025,14/07/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,00003-00003033,FACTURA DE SERVICIOS,,"$ 694.540,00",01/08/2025,31/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1445,COMP. LIQ. FACTURAS DE ,,"$ 694.540,00",11/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,AGOSTO 2025,GASTOS VARIOS,,"$ 296.460,00",11/08/2025,11/08/2025,SOC BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,00003-00003094,FACTURA DE SERVICIOS,,"$ 694.540,00",06/09/2025,06/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1521,COMP. LIQ. FACTURAS DE ,,"$ 694.540,00",08/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,SEPTIEMBRE 2025,GASTOS VARIOS,,"$ 296.460,00",08/09/2025,08/09/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,0003-00003099,FACTURA DE SERVICIOS,,"$ 826.500,00",01/10/2025,01/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1644,COMP. LIQ. FACTURAS DE ,,"$ 826.500,00",13/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,ALQUILER OCTUBRE ,GASTOS VARIOS,,"$ 353.500,00",14/10/2025,14/10/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,00003-00003130,FACTURA DE SERVICIOS,,"$ 826.500,00",01/11/2025,01/12/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1728,COMP. LIQ. FACTURAS DE ,,"$ 826.500,00",10/11/2025,,SOC BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,ALQUILER NOVIEMBRE ,GASTOS VARIOS,,"$ 353.500,00",11/11/2025,11/11/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,00003-00003160,FACTURA DE SERVICIOS,,"$ 826.500,00",01/12/2025,31/12/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1782,COMP. LIQ. FACTURAS DE ,,"$ 826.500,00",10/12/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,ALQUILER DICIEMBRE ,GASTOS VARIOS,,"$ 353.500,00",10/12/2025,10/12/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,00003-00003191,FACTURA DE SERVICIOS,,"$ 826.500,00",02/01/2026,01/02/2026,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,1832,COMP. LIQ. FACTURAS DE ,,"$ 826.500,00",09/01/2026,,SOC BIOSALUD,IGNORADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,1833,COMP. LIQ. FACTURAS DE ,,"$ 826.500,00",09/01/2026,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,ENERO 2026,GASTOS VARIOS,,"$ 353.500,00",09/01/2026,09/01/2026,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
COOPERATIVA DE TRABAJO AKON AHUAC ,959,COMP. LIQ. FACTURAS DE ,,"$ 44.709,50",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
COOPERATIVA ELECTRICA DE GODOY CRUZ ,0035-08500118,FACTURA DE SERVICIOS,,"$ 399.900,00",16/01/2025,24/01/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,955,COMP. LIQ. FACTURAS DE ,,"$ 399.900,00",23/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-08565326,FACTURA DE SERVICIOS,,"$ 492.100,00",17/02/2025,25/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1103,COMP. LIQ. FACTURAS DE ,,"$ 492.100,00",26/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-08630042,FACTURA DE SERVICIOS,,"$ 405.800,00",18/03/2025,26/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1110,COMP. LIQ. FACTURAS DE ,,"$ 405.800,00",25/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-08696292,FACTURA DE SERVICIOS,,"$ 319.800,00",16/04/2025,25/04/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1192,COMP. LIQ. FACTURAS DE ,,"$ 319.800,00",21/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1228,COMP. LIQ. FACTURAS DE ,,"$ 274.700,00",20/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-08760217,FACTURA DE SERVICIOS,,"$ 274.700,00",26/05/2025,25/06/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0035-08826629,FACTURA DE SERVICIOS,,"$ 346.300,00",20/06/2025,30/06/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-08897411,FACTURA DE SERVICIOS,,"$ 384.400,00",17/07/2025,28/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1480,COMP. LIQ. FACTURAS DE ,,"$ 384.400,00",23/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1421,COMP. LIQ. FACTURAS DE ,,"$ 346.300,00",31/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-08962925,FACTURA DE SERVICIOS,,"$ 409.500,00",14/08/2025,25/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1579,COMP. LIQ. FACTURAS DE ,,"$ 409.500,00",18/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-09027862,FACTURA DE SERVICIOS,,"$ 284.500,00",15/09/2025,22/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1585,COMP. LIQ. FACTURAS DE ,,"$ 284.500,00",17/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
CORDOVA ADRIANA VALERIA,00002-00000026,FACTURA DE SERVICIOS,,"$ 215.000,00",20/10/2025,20/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1667,COMP. LIQ. FACTURAS DE ,,"$ 215.000,00",22/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000043,FACTURA DE SERVICIOS,,"$ 235.000,00",02/01/2026,02/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1827,COMP. LIQ. FACTURAS DE ,,"$ 235.000,00",06/01/2026,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
CORRALON LUJAN S.A,982,COMP. LIQ. FACTURAS DE ,,"$ 140.891,83",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
CORREA TUGORES S.R.L.,991,COMP. LIQ. FACTURAS DE ,,"$ 25.361.905,46",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
CORREO OFICIAL REPUBLICA ARGENTINA S.,2563-00134047,GASTOS VARIOS,,"$ 58.500,00",14/01/2026,14/01/2026,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,2563-00134047,GASTOS VARIOS,,"$ 58.500,00",15/01/2026,15/01/2026,BIOSALUD CHACRAS ,INGRESADO,,GV-01-INGRESAR GASTOS 
CUYONET S.A.,00003-00003019,FACTURA DE SERVICIOS,,"$ 49.799,99",13/11/2025,13/11/2025,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
DC TECNOLOGY S.A.S.,00001-00000009,FACTURA DE SERVICIOS,,"$ 18.799,77",10/11/2025,10/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1733,COMP. LIQ. FACTURAS DE ,,"$ 18.799,77",11/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
DE PABLO CARINA ARACELI,937,COMP. LIQ. FACTURAS DE ,,"$ 29.000,00",24/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
DEL SUD SA (DROG),0131-00591010,FACTURA DE SERVICIOS,,"$ 13.137,84",20/01/2026,20/02/2026,FCIA BIOSALUD,IGNORADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0131-00591011,FACTURA DE SERVICIOS,,"$ 50.272,40",20/01/2026,20/02/2026,FCIA BIOSALUD,IGNORADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
DESACOM S.A,00016-00002017,FACTURA DE SERVICIOS,,"$ 27.000,00",19/02/2025,21/03/2025,GRUPO BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1055,COMP. LIQ. FACTURAS DE ,,"$ 27.000,00",19/02/2025,,SOC BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
DHL EXPRESS S.A,0280-00635627,FACTURA DE SERVICIOS,,"$ 91.484,97",17/03/2025,16/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1351,COMP. LIQ. FACTURAS DE ,,"$ 91.484,97",17/03/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
DIGITAL STORE TEC SRL,0003-00055845,FACTURA DE SERVICIOS,,"$ 107.980,20",06/03/2025,05/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1293,COMP. LIQ. FACTURAS DE ,,"$ 107.980,20",06/03/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
DISEÑO EN ILUMINACIÓN S.R.L.,992,COMP. LIQ. FACTURAS DE ,,"$ 415.635,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
EDGARDO ALBERTO BERTOLA,PRESUP. 01123954,GASTOS VARIOS,,"$ 394.400,00",14/11/2025,14/11/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
EL MAYORISTA ,00003-00003674,FACTURA DE SERVICIOS,,"$ 37.200,28",05/04/2025,05/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1127,COMP. LIQ. FACTURAS DE ,,"$ 37.200,28",05/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00004043,FACTURA DE SERVICIOS,,"$ 60.698,61",05/06/2025,05/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1590,COMP. LIQ. FACTURAS DE ,,"$ 60.698,61",05/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ELECTRICIDAD MAZA SRL,0017-00002948,FACTURA DE SERVICIOS,,"$ 69.802,94",20/01/2025,19/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,932,COMP. LIQ. FACTURAS DE ,,"$ 177.940,92",20/01/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0017-00083005,FACTURA DE SERVICIOS,,"$ 108.137,98",22/01/2025,21/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
EMPRESA DISTRIBUIDORA DE ELECTRICIDAD ,0003-01964253,GASTOS VARIOS,,"$ 720.222,00",06/03/2025,05/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,0003-01998167,GASTOS VARIOS,,"$ 1.229.377,00",29/04/2025,29/05/2025,BIOSALUD CHACRAS ,IGNORADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0003-01998167,FACTURA DE SERVICIOS,,"$ 1.229.377,00",29/04/2025,12/06/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1408,COMP. LIQ. FACTURAS DE ,,"$ 1.229.377,00",19/05/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0003-02037165,FACTURA DE SERVICIOS,,"$ 1.774.662,00",30/06/2025,30/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1347,COMP. LIQ. FACTURAS DE ,,"$ 634.041,00",03/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1348,COMP. LIQ. FACTURAS DE ,,"$ 720.222,00",03/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1349,COMP. LIQ. FACTURAS DE ,,"$ 1.229.377,00",03/07/2025,,BIOSALUD CHACRAS ,IGNORADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,1429,COMP. LIQ. FACTURAS DE ,,"$ 1.774.662,00",31/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
EMPRESA DISTRIBUIDORA DE ELECTRICIDAD ,0003-02076545,GASTOS VARIOS,,"$ 965.797,50",28/08/2025,13/10/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,0003-02076545,GASTOS VARIOS,,"$ 965.797,50",29/08/2025,13/10/2025,GRUPO BIOSALUD,INGRESADO,,GV-01-INGRESAR GASTOS 
,0003-02076545.,GASTOS VARIOS,,"$ 965.797,50",29/08/2025,12/09/2025,BIOSALUD CHACRAS ,IGNORADO,,GV-01-INGRESAR GASTOS 
,0003-02076545.,GASTOS VARIOS,,"$ 965.797,50",29/08/2025,12/09/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,0003-02115717,GASTOS VARIOS,,"$ 715.182,00",30/10/2025,13/11/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,0003-02115717/2,GASTOS VARIOS,,"$ 715.182,00",30/10/2025,15/12/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,0003-02153022,GASTOS VARIOS,,"$ 981.136,50",29/12/2025,12/01/2026,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
ESTACION DE SERVICIO LA PUNTILLA S.R.L.,00014-00081485,FACTURA DE SERVICIOS,,"$ 3.000,01",03/01/2025,02/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,901,COMP. LIQ. FACTURAS DE ,,"$ 3.000,01",09/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00013-00064448,FACTURA DE SERVICIOS,,"$ 4.503,01",04/08/2025,03/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00017-00095178,FACTURA DE SERVICIOS,,"$ 3.619,98",06/08/2025,05/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00014-00095486,FACTURA DE SERVICIOS,,"$ 4.502,05",11/08/2025,10/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00014-00095747,FACTURA DE SERVICIOS,,"$ 3.603,97",14/08/2025,13/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1492,COMP. LIQ. FACTURAS DE ,,"$ 16.229,01",18/08/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
EUROATLANTICA S.A,0003-00012965,NOTA DE DEBITO DE SERVICIOS,,"$ 628.548,91",03/01/2025,02/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-06-INGRESAR NOTA DE 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0003-00046113,FACTURA DE SERVICIOS,,"$ 4.502.431,46",07/01/2025,06/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,986,COMP. LIQ. FACTURAS DE ,,"$ 7.459.687,95",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1124,COMP. LIQ. FACTURAS DE ,,"$ 5.130.980,37",04/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
FEBRER HERMANOS SRL,0003-00006620,FACTURA DE SERVICIOS,,"$ 17.680,00",06/01/2025,05/02/2025,GRUPO BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,0003-00006620,FACTURA DE SERVICIOS,,"$ 17.680,00",06/01/2025,05/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1125,COMP. LIQ. FACTURAS DE ,,"$ 17.680,00",04/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
FERNANDEZ CLAUDIO JOSE,00003-00004003,FACTURA DE SERVICIOS,,"$ 16.000,00",07/03/2025,06/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1321,COMP. LIQ. FACTURAS DE ,,"$ 16.000,00",07/03/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
FLORES & FLORES S.A.,1287,COMP. LIQ. FACTURAS DE ,,"$ 1.766.925,50",03/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,795,GASTOS VARIOS,,"$ 1.766.925,50",03/04/2025,03/05/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
FONOLLA Y ASOCIADOS CONSULTORA S.A.,00002-00000780,FACTURA DE SERVICIOS,,"$ 254.100,00",09/01/2025,08/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,962,COMP. LIQ. FACTURAS DE ,,"$ 254.100,00",30/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000799,FACTURA DE SERVICIOS,,"$ 169.400,00",17/02/2025,19/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1104,COMP. LIQ. FACTURAS DE ,,"$ 169.400,00",19/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000813,FACTURA DE SERVICIOS,,"$ 205.700,00",11/03/2025,10/04/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1111,COMP. LIQ. FACTURAS DE ,,"$ 205.700,00",27/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000821,FACTURA DE SERVICIOS,,"$ 205.700,00",09/04/2025,09/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1200,COMP. LIQ. FACTURAS DE ,,"$ 205.700,00",10/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000840,FACTURA DE SERVICIOS,,"$ 205.700,00",19/05/2025,18/06/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1232,COMP. LIQ. FACTURAS DE ,,"$ 205.700,00",21/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000848,FACTURA DE SERVICIOS,,"$ 411.400,00",06/06/2025,06/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1420,COMP. LIQ. FACTURAS DE ,,"$ 411.400,00",19/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000859,FACTURA DE SERVICIOS,,"$ 617.100,00",08/07/2025,07/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1487,COMP. LIQ. FACTURAS DE ,,"$ 617.100,00",12/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00000877,FACTURA DE SERVICIOS,,"$ 411.400,00",19/08/2025,18/09/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
